Date,Time,level
2019/01/21,23:54,74.534
2019/01/22,00:00,74.532
2019/01/22,00:06,74.531
2019/01/22,00:12,74.529
2019/01/22,00:18,74.526
2019/01/22,00:24,74.525
2019/01/22,00:30,74.524
2019/01/22,00:36,74.524
2019/01/22,00:42,74.523
2019/01/22,00:48,74.522
2019/01/22,00:54,74.521
2019/01/22,01:00,74.52
2019/01/22,01:06,74.52
2019/01/22,01:12,74.519
2019/01/22,01:18,74.518
2019/01/22,01:24,74.518
2019/01/22,01:30,74.516
2019/01/22,01:36,74.515
2019/01/22,01:42,74.515
2019/01/22,01:48,74.514
2019/01/22,01:54,74.513
2019/01/22,02:00,74.513
2019/01/22,02:06,74.513
2019/01/22,02:12,74.512
2019/01/22,02:18,74.513
2019/01/22,02:24,74.514
2019/01/22,02:30,74.514
2019/01/22,02:36,74.514
2019/01/22,02:42,74.514
2019/01/22,02:48,74.513
2019/01/22,02:54,74.512
2019/01/22,03:00,74.511
2019/01/22,03:06,74.512
2019/01/22,03:12,74.508
2019/01/22,03:18,74.507
2019/01/22,03:24,74.505
2019/01/22,03:30,74.504
2019/01/22,03:36,74.504
2019/01/22,03:42,74.503
2019/01/22,03:48,74.503
2019/01/22,03:54,74.5
2019/01/22,04:00,74.5
2019/01/22,04:06,74.497
2019/01/22,04:12,74.497
2019/01/22,04:18,74.494
2019/01/22,04:24,74.496
2019/01/22,04:30,74.496
2019/01/22,04:36,74.497
2019/01/22,04:42,74.495
2019/01/22,04:48,74.496
2019/01/22,04:54,74.495
2019/01/22,05:00,74.496
2019/01/22,05:06,74.497
2019/01/22,05:12,74.496
2019/01/22,05:18,74.498
2019/01/22,05:24,74.501
2019/01/22,05:30,74.502
2019/01/22,05:36,74.502
2019/01/22,05:42,74.501
2019/01/22,05:48,74.502
2019/01/22,05:54,74.504
2019/01/22,06:00,74.505
2019/01/22,06:06,74.503
2019/01/22,06:12,74.503
2019/01/22,06:18,74.505
2019/01/22,06:24,74.507
2019/01/22,06:30,74.508
2019/01/22,06:36,74.509
2019/01/22,06:42,74.511
2019/01/22,06:48,74.513
2019/01/22,06:54,74.516
2019/01/22,07:00,74.517
2019/01/22,07:06,74.517
2019/01/22,07:12,74.518
2019/01/22,07:18,74.518
2019/01/22,07:24,74.517
2019/01/22,07:30,74.516
2019/01/22,07:36,74.516
2019/01/22,07:42,74.516
2019/01/22,07:48,74.515
2019/01/22,07:54,74.516
2019/01/22,08:00,74.517
2019/01/22,08:06,74.517
2019/01/22,08:12,74.517
2019/01/22,08:18,74.516
2019/01/22,08:24,74.515
2019/01/22,08:30,74.512
2019/01/22,08:36,74.51
2019/01/22,08:42,74.505
2019/01/22,08:48,74.501
2019/01/22,08:54,74.495
2019/01/22,09:00,74.49
2019/01/22,09:06,74.486
2019/01/22,09:12,74.482
2019/01/22,09:18,74.478
2019/01/22,09:24,74.477
2019/01/22,09:30,74.477
2019/01/22,09:36,74.478
2019/01/22,09:42,74.478
2019/01/22,09:48,74.478
2019/01/22,09:54,74.48
2019/01/22,10:00,74.483
2019/01/22,10:06,74.485
2019/01/22,10:12,74.487
2019/01/22,10:18,74.489
2019/01/22,10:24,74.491
2019/01/22,10:30,74.495
2019/01/22,10:36,74.498
2019/01/22,10:42,74.501
2019/01/22,10:48,74.505
2019/01/22,10:54,74.511
2019/01/22,11:00,74.516
2019/01/22,11:06,74.52
2019/01/22,11:12,74.524
2019/01/22,11:18,74.528
2019/01/22,11:24,74.531
2019/01/22,11:30,74.531
2019/01/22,11:36,74.531
2019/01/22,11:42,74.53
2019/01/22,11:48,74.532
2019/01/22,11:54,74.53
2019/01/22,12:00,74.53
2019/01/22,12:06,74.528
2019/01/22,12:12,74.528
2019/01/22,12:18,74.527
2019/01/22,12:24,74.526
2019/01/22,12:30,74.524
2019/01/22,12:36,74.523
2019/01/22,12:42,74.524
2019/01/22,12:48,74.523
2019/01/22,12:54,74.521
2019/01/22,13:00,74.521
2019/01/22,13:06,74.519
2019/01/22,13:12,74.517
2019/01/22,13:18,74.513
2019/01/22,13:24,74.512
2019/01/22,13:30,74.509
2019/01/22,13:36,74.506
2019/01/22,13:42,74.504
2019/01/22,13:48,74.505
2019/01/22,13:54,74.504
2019/01/22,14:00,74.503
2019/01/22,14:06,74.503
2019/01/22,14:12,74.503
2019/01/22,14:18,74.501
2019/01/22,14:24,74.501
2019/01/22,14:30,74.499
2019/01/22,14:36,74.498
2019/01/22,14:42,74.497
2019/01/22,14:48,74.496
2019/01/22,14:54,74.496
2019/01/22,15:00,74.496
2019/01/22,15:06,74.496
2019/01/22,15:12,74.497
2019/01/22,15:18,74.498
2019/01/22,15:24,74.497
2019/01/22,15:30,74.498
2019/01/22,15:36,74.497
2019/01/22,15:42,74.497
2019/01/22,15:48,74.497
2019/01/22,15:54,74.498
2019/01/22,16:00,74.498
2019/01/22,16:06,74.497
2019/01/22,16:12,74.497
2019/01/22,16:18,74.496
2019/01/22,16:24,74.494
2019/01/22,16:30,74.494
2019/01/22,16:36,74.491
2019/01/22,16:42,74.49
2019/01/22,16:48,74.488
2019/01/22,16:54,74.489
2019/01/22,17:00,74.489
2019/01/22,17:06,74.489
2019/01/22,17:12,74.491
2019/01/22,17:18,74.49
2019/01/22,17:24,74.492
2019/01/22,17:30,74.491
2019/01/22,17:36,74.491
2019/01/22,17:42,74.488
2019/01/22,17:48,74.485
2019/01/22,17:54,74.483
2019/01/22,18:00,74.481
2019/01/22,18:06,74.479
2019/01/22,18:12,74.476
2019/01/22,18:18,74.476
2019/01/22,18:24,74.475
2019/01/22,18:30,74.47
2019/01/22,18:36,74.472
2019/01/22,18:42,74.466
2019/01/22,18:48,74.464
2019/01/22,18:54,74.463
2019/01/22,19:00,74.461
2019/01/22,19:06,74.459
2019/01/22,19:12,74.457
2019/01/22,19:18,74.457
2019/01/22,19:24,74.457
2019/01/22,19:30,74.456
2019/01/22,19:36,74.456
2019/01/22,19:42,74.455
2019/01/22,19:48,74.453
2019/01/22,19:54,74.452
2019/01/22,20:00,74.451
2019/01/22,20:06,74.449
2019/01/22,20:12,74.448
2019/01/22,20:18,74.447
2019/01/22,20:24,74.448
2019/01/22,20:30,74.45
2019/01/22,20:36,74.45
2019/01/22,20:42,74.45
2019/01/22,20:48,74.452
2019/01/22,20:54,74.454
2019/01/22,21:00,74.457
2019/01/22,21:06,74.457
2019/01/22,21:12,74.457
2019/01/22,21:18,74.457
2019/01/22,21:24,74.459
2019/01/22,21:30,74.461
2019/01/22,21:36,74.464
2019/01/22,21:42,74.47
2019/01/22,21:48,74.475
2019/01/22,21:54,74.479
2019/01/22,22:00,74.482
2019/01/22,22:06,74.485
2019/01/22,22:12,74.487
2019/01/22,22:18,74.488
2019/01/22,22:24,74.491
2019/01/22,22:30,74.494
2019/01/22,22:36,74.497
2019/01/22,22:42,74.5
2019/01/22,22:48,74.506
2019/01/22,22:54,74.511
2019/01/22,23:00,74.514
2019/01/22,23:06,74.518
2019/01/22,23:12,74.521
2019/01/22,23:18,74.523
2019/01/22,23:24,74.526
2019/01/22,23:30,74.529
2019/01/22,23:36,74.532
2019/01/22,23:42,74.535
2019/01/22,23:48,74.54
2019/01/22,23:54,74.544
2019/01/23,00:00,74.547
2019/01/23,00:06,74.551
2019/01/23,00:12,74.553
2019/01/23,00:18,74.555
2019/01/23,00:24,74.556
2019/01/23,00:30,74.557
2019/01/23,00:36,74.559
2019/01/23,00:42,74.56
2019/01/23,00:48,74.562
2019/01/23,00:54,74.564
2019/01/23,01:00,74.565
2019/01/23,01:06,74.566
2019/01/23,01:12,74.566
2019/01/23,01:18,74.565
2019/01/23,01:24,74.564
2019/01/23,01:30,74.562
2019/01/23,01:36,74.562
2019/01/23,01:42,74.562
2019/01/23,01:48,74.562
2019/01/23,01:54,74.562
2019/01/23,02:00,74.561
2019/01/23,02:06,74.561
2019/01/23,02:12,74.56
2019/01/23,02:18,74.556
2019/01/23,02:24,74.553
2019/01/23,02:30,74.55
2019/01/23,02:36,74.548
2019/01/23,02:42,74.546
2019/01/23,02:48,74.545
2019/01/23,02:54,74.545
2019/01/23,03:00,74.546
2019/01/23,03:06,74.546
2019/01/23,03:12,74.546
2019/01/23,03:18,74.547
2019/01/23,03:24,74.548
2019/01/23,03:30,74.548
2019/01/23,03:36,74.548
2019/01/23,03:42,74.548
2019/01/23,03:48,74.548
2019/01/23,03:54,74.549
2019/01/23,04:00,74.549
2019/01/23,04:06,74.549
2019/01/23,04:12,74.55
2019/01/23,04:18,74.55
2019/01/23,04:24,74.549
2019/01/23,04:30,74.548
2019/01/23,04:36,74.547
2019/01/23,04:42,74.546
2019/01/23,04:48,74.545
2019/01/23,04:54,74.545
2019/01/23,05:00,74.545
2019/01/23,05:06,74.546
2019/01/23,05:12,74.546
2019/01/23,05:18,74.545
2019/01/23,05:24,74.545
2019/01/23,05:30,74.545
2019/01/23,05:36,74.545
2019/01/23,05:42,74.544
2019/01/23,05:48,74.543
2019/01/23,05:54,74.543
2019/01/23,06:00,74.543
2019/01/23,06:06,74.543
2019/01/23,06:12,74.541
2019/01/23,06:18,74.539
2019/01/23,06:24,74.538
2019/01/23,06:30,74.538
2019/01/23,06:36,74.538
2019/01/23,06:42,74.539
2019/01/23,06:48,74.539
2019/01/23,06:54,74.539
2019/01/23,07:00,74.539
2019/01/23,07:06,74.538
2019/01/23,07:12,74.536
2019/01/23,07:18,74.536
2019/01/23,07:24,74.534
2019/01/23,07:30,74.534
2019/01/23,07:36,74.533
2019/01/23,07:42,74.531
2019/01/23,07:48,74.531
2019/01/23,07:54,74.529
2019/01/23,08:00,74.528
2019/01/23,08:06,74.528
2019/01/23,08:12,74.528
2019/01/23,08:18,74.528
2019/01/23,08:24,74.53
2019/01/23,08:30,74.53
2019/01/23,08:36,74.531
2019/01/23,08:42,74.531
2019/01/23,08:48,74.533
2019/01/23,08:54,74.535
2019/01/23,09:00,74.535
2019/01/23,09:06,74.535
2019/01/23,09:12,74.536
2019/01/23,09:18,74.536
2019/01/23,09:24,74.536
2019/01/23,09:30,74.536
2019/01/23,09:36,74.535
2019/01/23,09:42,74.534
2019/01/23,09:48,74.534
2019/01/23,09:54,74.536
2019/01/23,10:00,74.535
2019/01/23,10:06,74.535
2019/01/23,10:12,74.534
2019/01/23,10:18,74.534
2019/01/23,10:24,74.532
2019/01/23,10:30,74.531
2019/01/23,10:36,74.53
2019/01/23,10:42,74.53
2019/01/23,10:48,74.53
2019/01/23,10:54,74.531
2019/01/23,11:00,74.531
2019/01/23,11:06,74.532
2019/01/23,11:12,74.532
2019/01/23,11:18,74.532
2019/01/23,11:24,74.534
2019/01/23,11:30,74.535
2019/01/23,11:36,74.536
2019/01/23,11:42,74.538
2019/01/23,11:48,74.54
2019/01/23,11:54,74.542
2019/01/23,12:00,74.543
2019/01/23,12:06,74.543
2019/01/23,12:12,74.543
2019/01/23,12:18,74.544
2019/01/23,12:24,74.545
2019/01/23,12:30,74.547
2019/01/23,12:36,74.549
2019/01/23,12:42,74.55
2019/01/23,12:48,74.551
2019/01/23,12:54,74.553
2019/01/23,13:00,74.553
2019/01/23,13:06,74.554
2019/01/23,13:12,74.554
2019/01/23,13:18,74.554
2019/01/23,13:24,74.554
2019/01/23,13:30,74.554
2019/01/23,13:36,74.555
2019/01/23,13:42,74.555
2019/01/23,13:48,74.555
2019/01/23,13:54,74.556
2019/01/23,14:00,74.556
2019/01/23,14:06,74.556
2019/01/23,14:12,74.555
2019/01/23,14:18,74.554
2019/01/23,14:24,74.553
2019/01/23,14:30,74.551
2019/01/23,14:36,74.55
2019/01/23,14:42,74.549
2019/01/23,14:48,74.546
2019/01/23,14:54,74.544
2019/01/23,15:00,74.542
2019/01/23,15:06,74.54
2019/01/23,15:12,74.538
2019/01/23,15:18,74.536
2019/01/23,15:24,74.535
2019/01/23,15:30,74.533
2019/01/23,15:36,74.533
2019/01/23,15:42,74.532
2019/01/23,15:48,74.531
2019/01/23,15:54,74.529
2019/01/23,16:00,74.527
2019/01/23,16:06,74.525
2019/01/23,16:12,74.523
2019/01/23,16:18,74.522
2019/01/23,16:24,74.519
2019/01/23,16:30,74.518
2019/01/23,16:36,74.517
2019/01/23,16:42,74.518
2019/01/23,16:48,74.517
2019/01/23,16:54,74.517
2019/01/23,17:00,74.516
2019/01/23,17:06,74.516
2019/01/23,17:12,74.515
2019/01/23,17:18,74.514
2019/01/23,17:24,74.511
2019/01/23,17:30,74.51
2019/01/23,17:36,74.51
2019/01/23,17:42,74.509
2019/01/23,17:48,74.509
2019/01/23,17:54,74.509
2019/01/23,18:00,74.509
2019/01/23,18:06,74.51
2019/01/23,18:12,74.51
2019/01/23,18:18,74.51
2019/01/23,18:24,74.51
2019/01/23,18:30,74.51
2019/01/23,18:36,74.51
2019/01/23,18:42,74.511
2019/01/23,18:48,74.512
2019/01/23,18:54,74.516
2019/01/23,19:00,74.518
2019/01/23,19:06,74.521
2019/01/23,19:12,74.523
2019/01/23,19:18,74.527
2019/01/23,19:24,74.53
2019/01/23,19:30,74.533
2019/01/23,19:36,74.536
2019/01/23,19:42,74.54
2019/01/23,19:48,74.543
2019/01/23,19:54,74.546
2019/01/23,20:00,74.549
2019/01/23,20:06,74.553
2019/01/23,20:12,74.555
2019/01/23,20:18,74.556
2019/01/23,20:24,74.558
2019/01/23,20:30,74.56
2019/01/23,20:36,74.56
2019/01/23,20:42,74.562
2019/01/23,20:48,74.562
2019/01/23,20:54,74.561
2019/01/23,21:00,74.564
2019/01/23,21:06,74.563
2019/01/23,21:12,74.564
2019/01/23,21:18,74.563
2019/01/23,21:24,74.562
2019/01/23,21:30,74.561
2019/01/23,21:36,74.561
2019/01/23,21:42,74.559
2019/01/23,21:48,74.558
2019/01/23,21:54,74.557
2019/01/23,22:00,74.557
2019/01/23,22:06,74.557
2019/01/23,22:12,74.557
2019/01/23,22:18,74.559
2019/01/23,22:24,74.56
2019/01/23,22:30,74.56
2019/01/23,22:36,74.56
2019/01/23,22:42,74.559
2019/01/23,22:48,74.559
2019/01/23,22:54,74.558
2019/01/23,23:00,74.557
2019/01/23,23:06,74.557
2019/01/23,23:12,74.557
2019/01/23,23:18,74.558
2019/01/23,23:24,74.558
2019/01/23,23:30,74.56
2019/01/23,23:36,74.561
2019/01/23,23:42,74.562
2019/01/23,23:48,74.563
2019/01/23,23:54,74.564
2019/01/24,00:00,74.565
2019/01/24,00:06,74.567
2019/01/24,00:12,74.568
2019/01/24,00:18,74.569
2019/01/24,00:24,74.571
2019/01/24,00:30,74.572
2019/01/24,00:36,74.574
2019/01/24,00:42,74.575
2019/01/24,00:48,74.576
2019/01/24,00:54,74.577
2019/01/24,01:00,74.579
2019/01/24,01:06,74.579
2019/01/24,01:12,74.58
2019/01/24,01:18,74.58
2019/01/24,01:24,74.58
2019/01/24,01:30,74.58
2019/01/24,01:36,74.579
2019/01/24,01:42,74.58
2019/01/24,01:48,74.579
2019/01/24,01:54,74.579
2019/01/24,02:00,74.578
2019/01/24,02:06,74.576
2019/01/24,02:12,74.574
2019/01/24,02:18,74.571
2019/01/24,02:24,74.569
2019/01/24,02:30,74.568
2019/01/24,02:36,74.566
2019/01/24,02:42,74.566
2019/01/24,02:48,74.565
2019/01/24,02:54,74.563
2019/01/24,03:00,74.56
2019/01/24,03:06,74.556
2019/01/24,03:12,74.553
2019/01/24,03:18,74.548
2019/01/24,03:24,74.544
2019/01/24,03:30,74.54
2019/01/24,03:36,74.537
2019/01/24,03:42,74.534
2019/01/24,03:48,74.533
2019/01/24,03:54,74.53
2019/01/24,04:00,74.528
2019/01/24,04:06,74.526
2019/01/24,04:12,74.524
2019/01/24,04:18,74.522
2019/01/24,04:24,74.52
2019/01/24,04:30,74.518
2019/01/24,04:36,74.516
2019/01/24,04:42,74.515
2019/01/24,04:48,74.513
2019/01/24,04:54,74.512
2019/01/24,05:00,74.512
2019/01/24,05:06,74.512
2019/01/24,05:12,74.513
2019/01/24,05:18,74.513
2019/01/24,05:24,74.513
2019/01/24,05:30,74.514
2019/01/24,05:36,74.514
2019/01/24,05:42,74.514
2019/01/24,05:48,74.514
2019/01/24,05:54,74.515
2019/01/24,06:00,74.516
2019/01/24,06:06,74.517
2019/01/24,06:12,74.517
2019/01/24,06:18,74.517
2019/01/24,06:24,74.517
2019/01/24,06:30,74.518
2019/01/24,06:36,74.518
2019/01/24,06:42,74.519
2019/01/24,06:48,74.518
2019/01/24,06:54,74.519
2019/01/24,07:00,74.519
2019/01/24,07:06,74.519
2019/01/24,07:12,74.518
2019/01/24,07:18,74.518
2019/01/24,07:24,74.519
2019/01/24,07:30,74.519
2019/01/24,07:36,74.519
2019/01/24,07:42,74.52
2019/01/24,07:48,74.52
2019/01/24,07:54,74.52
2019/01/24,08:00,74.52
2019/01/24,08:06,74.52
2019/01/24,08:12,74.521
2019/01/24,08:18,74.521
2019/01/24,08:24,74.521
2019/01/24,08:30,74.522
2019/01/24,08:36,74.522
2019/01/24,08:42,74.521
2019/01/24,08:48,74.521
2019/01/24,08:54,74.521
2019/01/24,09:00,74.52
2019/01/24,09:06,74.521
2019/01/24,09:12,74.522
2019/01/24,09:18,74.523
2019/01/24,09:24,74.524
2019/01/24,09:30,74.527
2019/01/24,09:36,74.529
2019/01/24,09:42,74.531
2019/01/24,09:48,74.532
2019/01/24,09:54,74.533
2019/01/24,10:00,74.534
2019/01/24,10:06,74.536
2019/01/24,10:12,74.537
2019/01/24,10:18,74.539
2019/01/24,10:24,74.54
2019/01/24,10:30,74.543
2019/01/24,10:36,74.545
2019/01/24,10:42,74.548
2019/01/24,10:48,74.55
2019/01/24,10:54,74.553
2019/01/24,11:00,74.555
2019/01/24,11:06,74.557
2019/01/24,11:12,74.56
2019/01/24,11:18,74.561
2019/01/24,11:24,74.563
2019/01/24,11:30,74.565
2019/01/24,11:36,74.565
2019/01/24,11:42,74.567
2019/01/24,11:48,74.568
2019/01/24,11:54,74.569
2019/01/24,12:00,74.569
2019/01/24,12:06,74.57
2019/01/24,12:12,74.571
2019/01/24,12:18,74.571
2019/01/24,12:24,74.571
2019/01/24,12:30,74.571
2019/01/24,12:36,74.57
2019/01/24,12:42,74.57
2019/01/24,12:48,74.569
2019/01/24,12:54,74.567
2019/01/24,13:00,74.566
2019/01/24,13:06,74.566
2019/01/24,13:12,74.565
2019/01/24,13:18,74.563
2019/01/24,13:24,74.562
2019/01/24,13:30,74.561
2019/01/24,13:36,74.561
2019/01/24,13:42,74.559
2019/01/24,13:48,74.556
2019/01/24,13:54,74.555
2019/01/24,14:00,74.554
2019/01/24,14:06,74.553
2019/01/24,14:12,74.551
2019/01/24,14:18,74.551
2019/01/24,14:24,74.551
2019/01/24,14:30,74.552
2019/01/24,14:36,74.551
2019/01/24,14:42,74.551
2019/01/24,14:48,74.551
2019/01/24,14:54,74.552
2019/01/24,15:00,74.553
2019/01/24,15:06,74.555
2019/01/24,15:12,74.557
2019/01/24,15:18,74.559
2019/01/24,15:24,74.561
2019/01/24,15:30,74.562
2019/01/24,15:36,74.563
2019/01/24,15:42,74.563
2019/01/24,15:48,74.563
2019/01/24,15:54,74.563
2019/01/24,16:00,74.565
2019/01/24,16:06,74.566
2019/01/24,16:12,74.567
2019/01/24,16:18,74.568
2019/01/24,16:24,74.569
2019/01/24,16:30,74.57
2019/01/24,16:36,74.571
2019/01/24,16:42,74.572
2019/01/24,16:48,74.572
2019/01/24,16:54,74.573
2019/01/24,17:00,74.574
2019/01/24,17:06,74.574
2019/01/24,17:12,74.574
2019/01/24,17:18,74.575
2019/01/24,17:24,74.575
2019/01/24,17:30,74.574
2019/01/24,17:36,74.573
2019/01/24,17:42,74.572
2019/01/24,17:48,74.573
2019/01/24,17:54,74.573
2019/01/24,18:00,74.573
2019/01/24,18:06,74.571
2019/01/24,18:12,74.57
2019/01/24,18:18,74.569
2019/01/24,18:24,74.566
2019/01/24,18:30,74.566
2019/01/24,18:36,74.564
2019/01/24,18:42,74.563
2019/01/24,18:48,74.562
2019/01/24,18:54,74.56
2019/01/24,19:00,74.559
2019/01/24,19:06,74.556
2019/01/24,19:12,74.554
2019/01/24,19:18,74.552
2019/01/24,19:24,74.55
2019/01/24,19:30,74.548
2019/01/24,19:36,74.546
2019/01/24,19:42,74.544
2019/01/24,19:48,74.542
2019/01/24,19:54,74.54
2019/01/24,20:00,74.537
2019/01/24,20:06,74.536
2019/01/24,20:12,74.536
2019/01/24,20:18,74.534
2019/01/24,20:24,74.534
2019/01/24,20:30,74.534
2019/01/24,20:36,74.534
2019/01/24,20:42,74.534
2019/01/24,20:48,74.535
2019/01/24,20:54,74.536
2019/01/24,21:00,74.538
2019/01/24,21:06,74.54
2019/01/24,21:12,74.542
2019/01/24,21:18,74.542
2019/01/24,21:24,74.545
2019/01/24,21:30,74.547
2019/01/24,21:36,74.548
2019/01/24,21:42,74.549
2019/01/24,21:48,74.551
2019/01/24,21:54,74.551
2019/01/24,22:00,74.551
2019/01/24,22:06,74.551
2019/01/24,22:12,74.552
2019/01/24,22:18,74.552
2019/01/24,22:24,74.551
2019/01/24,22:30,74.552
2019/01/24,22:36,74.551
2019/01/24,22:42,74.55
2019/01/24,22:48,74.551
2019/01/24,22:54,74.552
2019/01/24,23:00,74.552
2019/01/24,23:06,74.551
2019/01/24,23:12,74.551
2019/01/24,23:18,74.551
2019/01/24,23:24,74.551
2019/01/24,23:30,74.552
2019/01/24,23:36,74.554
2019/01/24,23:42,74.556
2019/01/24,23:48,74.558
2019/01/24,23:54,74.557
2019/01/25,00:00,74.559
2019/01/25,00:06,74.56
2019/01/25,00:12,74.559
2019/01/25,00:18,74.559
2019/01/25,00:24,74.559
2019/01/25,00:30,74.558
2019/01/25,00:36,74.557
2019/01/25,00:42,74.557
2019/01/25,00:48,74.556
2019/01/25,00:54,74.554
2019/01/25,01:00,74.554
2019/01/25,01:06,74.553
2019/01/25,01:12,74.551
2019/01/25,01:18,74.551
2019/01/25,01:24,74.55
2019/01/25,01:30,74.549
2019/01/25,01:36,74.547
2019/01/25,01:42,74.544
2019/01/25,01:48,74.542
2019/01/25,01:54,74.537
2019/01/25,02:00,74.537
2019/01/25,02:06,74.537
2019/01/25,02:12,74.537
2019/01/25,02:18,74.533
2019/01/25,02:24,74.533
2019/01/25,02:30,74.533
2019/01/25,02:36,74.533
2019/01/25,02:42,74.531
2019/01/25,02:48,74.531
2019/01/25,02:54,74.531
2019/01/25,03:00,74.531
2019/01/25,03:06,74.531
2019/01/25,03:12,74.53
2019/01/25,03:18,74.529
2019/01/25,03:24,74.528
2019/01/25,03:30,74.527
2019/01/25,03:36,74.527
2019/01/25,03:42,74.527
2019/01/25,03:48,74.526
2019/01/25,03:54,74.526
2019/01/25,04:00,74.526
2019/01/25,04:06,74.526
2019/01/25,04:12,74.525
2019/01/25,04:18,74.525
2019/01/25,04:24,74.525
2019/01/25,04:30,74.526
2019/01/25,04:36,74.527
2019/01/25,04:42,74.527
2019/01/25,04:48,74.528
2019/01/25,04:54,74.527
2019/01/25,05:00,74.527
2019/01/25,05:06,74.525
2019/01/25,05:12,74.524
2019/01/25,05:18,74.523
2019/01/25,05:24,74.523
2019/01/25,05:30,74.525
2019/01/25,05:36,74.526
2019/01/25,05:42,74.527
2019/01/25,05:48,74.53
2019/01/25,05:54,74.53
2019/01/25,06:00,74.53
2019/01/25,06:06,74.531
2019/01/25,06:12,74.532
2019/01/25,06:18,74.534
2019/01/25,06:24,74.535
2019/01/25,06:30,74.537
2019/01/25,06:36,74.54
2019/01/25,06:42,74.542
2019/01/25,06:48,74.546
2019/01/25,06:54,74.549
2019/01/25,07:00,74.552
2019/01/25,07:06,74.555
2019/01/25,07:12,74.559
2019/01/25,07:18,74.563
2019/01/25,07:24,74.567
2019/01/25,07:30,74.571
2019/01/25,07:36,74.574
2019/01/25,07:42,74.578
2019/01/25,07:48,74.583
2019/01/25,07:54,74.587
2019/01/25,08:00,74.591
2019/01/25,08:06,74.592
2019/01/25,08:12,74.594
2019/01/25,08:18,74.596
2019/01/25,08:24,74.598
2019/01/25,08:30,74.6
2019/01/25,08:36,74.602
2019/01/25,08:42,74.602
2019/01/25,08:48,74.605
2019/01/25,08:54,74.608
2019/01/25,09:00,74.61
2019/01/25,09:06,74.613
2019/01/25,09:12,74.616
2019/01/25,09:18,74.619
2019/01/25,09:24,74.62
2019/01/25,09:30,74.621
2019/01/25,09:36,74.621
2019/01/25,09:42,74.622
2019/01/25,09:48,74.624
2019/01/25,09:54,74.625
2019/01/25,10:00,74.624
2019/01/25,10:06,74.625
2019/01/25,10:12,74.624
2019/01/25,10:18,74.622
2019/01/25,10:24,74.622
2019/01/25,10:30,74.62
2019/01/25,10:36,74.617
2019/01/25,10:42,74.614
2019/01/25,10:48,74.61
2019/01/25,10:54,74.606
2019/01/25,11:00,74.602
2019/01/25,11:06,74.599
2019/01/25,11:12,74.594
2019/01/25,11:18,74.589
2019/01/25,11:24,74.583
2019/01/25,11:30,74.58
2019/01/25,11:36,74.575
2019/01/25,11:42,74.572
2019/01/25,11:48,74.568
2019/01/25,11:54,74.567
2019/01/25,12:00,74.566
2019/01/25,12:06,74.564
2019/01/25,12:12,74.563
2019/01/25,12:18,74.563
2019/01/25,12:24,74.563
2019/01/25,12:30,74.564
2019/01/25,12:36,74.565
2019/01/25,12:42,74.566
2019/01/25,12:48,74.567
2019/01/25,12:54,74.567
2019/01/25,13:00,74.569
2019/01/25,13:06,74.571
2019/01/25,13:12,74.574
2019/01/25,13:18,74.578
2019/01/25,13:24,74.584
2019/01/25,13:30,74.588
2019/01/25,13:36,74.592
2019/01/25,13:42,74.597
2019/01/25,13:48,74.601
2019/01/25,13:54,74.606
2019/01/25,14:00,74.612
2019/01/25,14:06,74.618
2019/01/25,14:12,74.624
2019/01/25,14:18,74.631
2019/01/25,14:24,74.638
2019/01/25,14:30,74.645
2019/01/25,14:36,74.652
2019/01/25,14:42,74.66
2019/01/25,14:48,74.666
2019/01/25,14:54,74.671
2019/01/25,15:00,74.675
2019/01/25,15:06,74.681
2019/01/25,15:12,74.686
2019/01/25,15:18,74.689
2019/01/25,15:24,74.693
2019/01/25,15:30,74.694
2019/01/25,15:36,74.694
2019/01/25,15:42,74.694
2019/01/25,15:48,74.694
2019/01/25,15:54,74.693
2019/01/25,16:00,74.691
2019/01/25,16:06,74.688
2019/01/25,16:12,74.685
2019/01/25,16:18,74.683
2019/01/25,16:24,74.678
2019/01/25,16:30,74.673
2019/01/25,16:36,74.665
2019/01/25,16:42,74.658
2019/01/25,16:48,74.652
2019/01/25,16:54,74.645
2019/01/25,17:00,74.639
2019/01/25,17:06,74.631
2019/01/25,17:12,74.621
2019/01/25,17:18,74.613
2019/01/25,17:24,74.605
2019/01/25,17:30,74.596
2019/01/25,17:36,74.588
2019/01/25,17:42,74.582
2019/01/25,17:48,74.576
2019/01/25,17:54,74.569
2019/01/25,18:00,74.561
2019/01/25,18:06,74.554
2019/01/25,18:12,74.546
2019/01/25,18:18,74.541
2019/01/25,18:24,74.537
2019/01/25,18:30,74.534
2019/01/25,18:36,74.533
2019/01/25,18:42,74.534
2019/01/25,18:48,74.535
2019/01/25,18:54,74.536
2019/01/25,19:00,74.538
2019/01/25,19:06,74.538
2019/01/25,19:12,74.542
2019/01/25,19:18,74.545
2019/01/25,19:24,74.55
2019/01/25,19:30,74.554
2019/01/25,19:36,74.557
2019/01/25,19:42,74.561
2019/01/25,19:48,74.566
2019/01/25,19:54,74.57
2019/01/25,20:00,74.575
2019/01/25,20:06,74.58
2019/01/25,20:12,74.584
2019/01/25,20:18,74.588
2019/01/25,20:24,74.593
2019/01/25,20:30,74.596
2019/01/25,20:36,74.599
2019/01/25,20:42,74.602
2019/01/25,20:48,74.605
2019/01/25,20:54,74.606
2019/01/25,21:00,74.608
