Date, WINDSPEED, DIR, GUSTS, AT, BARO, RELHUM, VIS
01/21/2019 23:30,,,,-19.4,1033.3,,
01/21/2019 23:36,,,,-19.3,1033.4,,
01/21/2019 23:42,,,,-19.4,1033.5,,
01/21/2019 23:48,,,,-19.4,1033.6,,
01/21/2019 23:54,,,,-19.6,1033.6,,
01/22/2019 00:00,,,,-19.6,1033.7,,
01/22/2019 00:06,,,,-19.5,1033.7,,
01/22/2019 00:12,,,,-19.6,1033.7,,
01/22/2019 00:18,,,,-19.7,1033.8,,
01/22/2019 00:24,,,,-19.7,1033.8,,
01/22/2019 00:30,,,,-19.8,1033.7,,
01/22/2019 00:36,,,,-19.8,1033.8,,
01/22/2019 00:42,,,,-19.9,1033.9,,
01/22/2019 00:48,,,,-20.0,1033.9,,
01/22/2019 00:54,,,,-20.1,1033.9,,
01/22/2019 01:00,,,,-20.1,1033.9,,
01/22/2019 01:06,,,,-20.0,1033.9,,
01/22/2019 01:12,,,,-20.0,1034.1,,
01/22/2019 01:18,,,,-20.2,1034.2,,
01/22/2019 01:24,,,,-20.3,1034.2,,
01/22/2019 01:30,,,,-20.3,1034.0,,
01/22/2019 01:36,,,,-20.4,1034.0,,
01/22/2019 01:42,,,,-20.4,1034.1,,
01/22/2019 01:48,,,,-20.4,1034.1,,
01/22/2019 01:54,,,,-20.4,1034.2,,
01/22/2019 02:00,,,,-20.5,1034.3,,
01/22/2019 02:06,,,,-20.7,1034.6,,
01/22/2019 02:12,,,,-20.6,1034.7,,
01/22/2019 02:18,,,,-20.7,1034.8,,
01/22/2019 02:24,,,,-20.7,1035.1,,
01/22/2019 02:30,,,,-20.7,1035.2,,
01/22/2019 02:36,,,,-20.6,1035.2,,
01/22/2019 02:42,,,,-20.7,1035.1,,
01/22/2019 02:48,,,,-20.7,1035.1,,
01/22/2019 02:54,,,,-20.7,1035.3,,
01/22/2019 03:00,,,,-20.6,1035.5,,
01/22/2019 03:06,,,,-20.6,1035.5,,
01/22/2019 03:12,,,,-20.6,1035.7,,
01/22/2019 03:18,,,,-20.6,1035.7,,
01/22/2019 03:24,,,,-20.6,1036.0,,
01/22/2019 03:30,,,,-20.6,1035.8,,
01/22/2019 03:36,,,,-20.8,1035.8,,
01/22/2019 03:42,,,,-21.0,1035.7,,
01/22/2019 03:48,,,,-20.6,1035.8,,
01/22/2019 03:54,,,,-20.9,1035.9,,
01/22/2019 04:00,,,,-20.6,1035.9,,
01/22/2019 04:06,,,,-20.8,1035.5,,
01/22/2019 04:12,,,,-20.7,1035.7,,
01/22/2019 04:18,,,,-20.7,1036.0,,
01/22/2019 04:24,,,,-20.8,1036.3,,
01/22/2019 04:30,,,,-20.5,1036.6,,
01/22/2019 04:36,,,,-20.7,1036.5,,
01/22/2019 04:42,,,,-20.8,1036.4,,
01/22/2019 04:48,,,,-20.9,1036.6,,
01/22/2019 04:54,,,,-21.1,1036.8,,
01/22/2019 05:00,,,,-21.3,1036.8,,
01/22/2019 05:06,,,,-21.6,1036.9,,
01/22/2019 05:12,,,,-21.5,1037.0,,
01/22/2019 05:18,,,,-21.6,1037.1,,
01/22/2019 05:24,,,,-21.9,1037.2,,
01/22/2019 05:30,,,,-22.2,1037.3,,
01/22/2019 05:36,,,,-22.4,1037.3,,
01/22/2019 05:42,,,,-22.3,1037.5,,
01/22/2019 05:48,,,,-22.1,1037.9,,
01/22/2019 05:54,,,,-22.0,1037.8,,
01/22/2019 06:00,,,,-22.2,1038.2,,
01/22/2019 06:06,,,,-22.1,1038.1,,
01/22/2019 06:12,,,,-21.9,1038.2,,
01/22/2019 06:18,,,,-22.0,1038.1,,
01/22/2019 06:24,,,,-22.1,1038.3,,
01/22/2019 06:30,,,,-22.2,1038.3,,
01/22/2019 06:36,,,,-22.4,1038.2,,
01/22/2019 06:42,,,,-22.6,1038.1,,
01/22/2019 06:48,,,,-22.6,1038.0,,
01/22/2019 06:54,,,,-22.7,1038.2,,
01/22/2019 07:00,,,,-22.9,1038.1,,
01/22/2019 07:06,,,,-22.9,1038.2,,
01/22/2019 07:12,,,,-22.9,1038.0,,
01/22/2019 07:18,,,,-23.2,1037.9,,
01/22/2019 07:24,,,,-23.3,1037.9,,
01/22/2019 07:30,,,,-23.6,1037.8,,
01/22/2019 07:36,,,,-24.0,1037.9,,
01/22/2019 07:42,,,,-24.0,1037.9,,
01/22/2019 07:48,,,,-23.8,1038.0,,
01/22/2019 07:54,,,,-23.8,1038.3,,
01/22/2019 08:00,,,,-23.9,1038.5,,
01/22/2019 08:06,,,,-23.8,1038.4,,
01/22/2019 08:12,,,,-23.6,1038.3,,
01/22/2019 08:18,,,,-23.4,1038.4,,
01/22/2019 08:24,,,,-23.1,1038.5,,
01/22/2019 08:30,,,,-23.0,1038.6,,
01/22/2019 08:36,,,,-22.6,1038.6,,
01/22/2019 08:42,,,,-22.5,1038.6,,
01/22/2019 08:48,,,,-21.8,1038.6,,
01/22/2019 08:54,,,,-21.7,1038.6,,
01/22/2019 09:00,,,,-21.9,1038.6,,
01/22/2019 09:06,,,,-21.4,1038.5,,
01/22/2019 09:12,,,,-21.1,1038.5,,
01/22/2019 09:18,,,,-20.9,1038.5,,
01/22/2019 09:24,,,,-20.8,1038.4,,
01/22/2019 09:30,,,,-20.7,1038.4,,
01/22/2019 09:36,,,,-20.5,1038.4,,
01/22/2019 09:42,,,,-20.1,1038.3,,
01/22/2019 09:48,,,,-19.5,1038.3,,
01/22/2019 09:54,,,,-19.3,1038.3,,
01/22/2019 10:00,,,,-18.8,1038.3,,
01/22/2019 10:06,,,,-18.4,1038.3,,
01/22/2019 10:12,,,,-18.1,1038.5,,
01/22/2019 10:18,,,,-18.1,1038.6,,
01/22/2019 10:24,,,,-17.7,1038.6,,
01/22/2019 10:30,,,,-17.6,1038.6,,
01/22/2019 10:36,,,,-17.6,1038.6,,
01/22/2019 10:42,,,,-17.4,1038.3,,
01/22/2019 10:48,,,,-17.4,1038.3,,
01/22/2019 10:54,,,,-17.1,1038.3,,
01/22/2019 11:00,,,,-16.9,1038.3,,
01/22/2019 11:06,,,,-17.0,1038.2,,
01/22/2019 11:12,,,,-16.9,1038.2,,
01/22/2019 11:18,,,,-16.8,1038.2,,
01/22/2019 11:24,,,,-16.6,1037.9,,
01/22/2019 11:30,,,,-16.2,1037.7,,
01/22/2019 11:36,,,,-16.1,1037.7,,
01/22/2019 11:42,,,,-16.0,1037.7,,
01/22/2019 11:48,,,,-16.4,1037.7,,
01/22/2019 11:54,,,,-16.0,1037.6,,
01/22/2019 12:00,,,,-16.1,1037.7,,
01/22/2019 12:06,,,,-15.8,1037.8,,
01/22/2019 12:12,,,,-15.7,1037.7,,
01/22/2019 12:18,,,,-15.6,1037.6,,
01/22/2019 12:24,,,,-15.5,1037.5,,
01/22/2019 12:30,,,,-15.3,1037.4,,
01/22/2019 12:36,,,,-15.0,1037.3,,
01/22/2019 12:42,,,,-15.0,1037.3,,
01/22/2019 12:48,,,,-15.0,1037.2,,
01/22/2019 12:54,,,,-14.9,1037.0,,
01/22/2019 13:00,,,,-14.7,1036.9,,
01/22/2019 13:06,,,,-14.2,1036.8,,
01/22/2019 13:12,,,,-13.7,1036.7,,
01/22/2019 13:18,,,,-13.3,1036.6,,
01/22/2019 13:24,,,,-13.1,1036.6,,
01/22/2019 13:30,,,,-13.0,1036.7,,
01/22/2019 13:36,,,,-13.1,1036.6,,
01/22/2019 13:42,,,,-12.6,1036.3,,
01/22/2019 13:48,,,,-13.1,1036.3,,
01/22/2019 13:54,,,,-12.7,1036.0,,
01/22/2019 14:00,,,,-12.9,1035.9,,
01/22/2019 14:06,,,,-12.8,1035.7,,
01/22/2019 14:12,,,,-12.6,1035.6,,
01/22/2019 14:18,,,,-12.3,1035.6,,
01/22/2019 14:24,,,,-12.9,1035.7,,
01/22/2019 14:30,,,,-13.0,1035.7,,
01/22/2019 14:36,,,,-12.8,1035.6,,
01/22/2019 14:42,,,,-12.6,1035.5,,
01/22/2019 14:48,,,,-12.4,1035.6,,
01/22/2019 14:54,,,,-12.4,1035.6,,
01/22/2019 15:00,,,,-12.0,1035.5,,
01/22/2019 15:06,,,,-12.5,1035.5,,
01/22/2019 15:12,,,,-12.2,1035.5,,
01/22/2019 15:18,,,,-12.2,1035.4,,
01/22/2019 15:24,,,,-12.2,1035.4,,
01/22/2019 15:30,,,,-12.2,1035.2,,
01/22/2019 15:36,,,,-12.3,1035.3,,
01/22/2019 15:42,,,,-12.0,1035.2,,
01/22/2019 15:48,,,,-12.1,1035.1,,
01/22/2019 15:54,,,,-12.2,1035.0,,
01/22/2019 16:00,,,,-12.2,1035.0,,
01/22/2019 16:06,,,,-12.1,1034.8,,
01/22/2019 16:12,,,,-12.0,1034.8,,
01/22/2019 16:18,,,,-12.0,1034.8,,
01/22/2019 16:24,,,,-11.9,1034.7,,
01/22/2019 16:30,,,,-11.9,1034.6,,
01/22/2019 16:36,,,,-11.7,1034.4,,
01/22/2019 16:42,,,,-11.8,1034.2,,
01/22/2019 16:48,,,,-11.8,1033.8,,
01/22/2019 16:54,,,,-11.9,1033.7,,
01/22/2019 17:00,,,,-11.7,1033.6,,
01/22/2019 17:06,,,,-11.7,1033.4,,
01/22/2019 17:12,,,,-11.5,1033.2,,
01/22/2019 17:18,,,,-11.6,1033.1,,
01/22/2019 17:24,,,,-11.7,1033.0,,
01/22/2019 17:30,,,,-11.8,1032.8,,
01/22/2019 17:36,,,,-11.8,1032.7,,
01/22/2019 17:42,,,,-11.8,1032.6,,
01/22/2019 17:48,,,,-11.8,1032.5,,
01/22/2019 17:54,,,,-11.8,1032.4,,
01/22/2019 18:00,,,,-11.8,1032.2,,
01/22/2019 18:06,,,,-11.8,1032.1,,
01/22/2019 18:12,,,,-11.8,1031.8,,
01/22/2019 18:18,,,,-11.8,1031.7,,
01/22/2019 18:24,,,,-11.8,1031.6,,
01/22/2019 18:30,,,,-11.8,1031.5,,
01/22/2019 18:36,,,,-11.8,1031.3,,
01/22/2019 18:42,,,,-11.8,1031.0,,
01/22/2019 18:48,,,,-11.9,1030.7,,
01/22/2019 18:54,,,,-11.9,1030.7,,
01/22/2019 19:00,,,,-12.0,1030.5,,
01/22/2019 19:06,,,,-11.9,1030.4,,
01/22/2019 19:12,,,,-11.9,1030.4,,
01/22/2019 19:18,,,,-11.8,1030.4,,
01/22/2019 19:24,,,,-11.8,1030.4,,
01/22/2019 19:30,,,,-11.7,1030.4,,
01/22/2019 19:36,,,,-11.6,1030.3,,
01/22/2019 19:42,,,,-11.5,1030.1,,
01/22/2019 19:48,,,,-11.6,1030.0,,
01/22/2019 19:54,,,,-11.6,1029.7,,
01/22/2019 20:00,,,,-11.5,1029.7,,
01/22/2019 20:06,,,,-11.4,1029.6,,
01/22/2019 20:12,,,,-11.4,1029.4,,
01/22/2019 20:18,,,,-11.3,1029.3,,
01/22/2019 20:24,,,,-11.3,1029.3,,
01/22/2019 20:30,,,,-11.3,1028.9,,
01/22/2019 20:36,,,,-11.3,1028.6,,
01/22/2019 20:42,,,,-11.3,1028.3,,
01/22/2019 20:48,,,,-11.3,1028.3,,
01/22/2019 20:54,,,,-11.3,1028.2,,
01/22/2019 21:00,,,,-11.2,1028.2,,
01/22/2019 21:06,,,,-11.2,1028.0,,
01/22/2019 21:12,,,,-11.2,1027.8,,
01/22/2019 21:18,,,,-11.2,1027.3,,
01/22/2019 21:24,,,,-11.1,1026.8,,
01/22/2019 21:30,,,,-11.1,1026.3,,
01/22/2019 21:36,,,,-11.1,1026.0,,
01/22/2019 21:42,,,,-11.0,1026.2,,
01/22/2019 21:48,,,,-10.9,1026.3,,
01/22/2019 21:54,,,,-10.7,1026.5,,
01/22/2019 22:00,,,,-10.6,1026.5,,
01/22/2019 22:06,,,,-10.4,1026.4,,
01/22/2019 22:12,,,,-10.3,1026.3,,
01/22/2019 22:18,,,,-10.3,1025.8,,
01/22/2019 22:24,,,,-10.2,1025.7,,
01/22/2019 22:30,,,,-10.3,1025.4,,
01/22/2019 22:36,,,,-10.4,1025.2,,
01/22/2019 22:42,,,,-10.5,1025.0,,
01/22/2019 22:48,,,,-10.6,1024.9,,
01/22/2019 22:54,,,,-10.6,1024.7,,
01/22/2019 23:00,,,,-10.6,1024.7,,
01/22/2019 23:06,,,,-10.7,1024.6,,
01/22/2019 23:12,,,,-10.6,1024.4,,
01/22/2019 23:18,,,,-10.5,1024.4,,
01/22/2019 23:24,,,,-10.4,1024.3,,
01/22/2019 23:30,,,,-10.4,1024.1,,
01/22/2019 23:36,,,,-10.2,1024.0,,
01/22/2019 23:42,,,,-10.3,1023.9,,
01/22/2019 23:48,,,,-10.1,1023.8,,
01/22/2019 23:54,,,,-10.0,1023.7,,
01/23/2019 00:00,,,,-9.8,1023.5,,
01/23/2019 00:06,,,,-9.8,1023.4,,
01/23/2019 00:12,,,,-9.7,1023.2,,
01/23/2019 00:18,,,,-9.5,1023.0,,
01/23/2019 00:24,,,,-9.3,1023.0,,
01/23/2019 00:30,,,,-9.1,1022.9,,
01/23/2019 00:36,,,,-9.0,1022.8,,
01/23/2019 00:42,,,,-8.8,1022.7,,
01/23/2019 00:48,,,,-6.1,1022.8,,
01/23/2019 00:54,,,,-4.8,1022.6,,
01/23/2019 01:00,,,,-4.6,1022.4,,
01/23/2019 01:06,,,,-4.4,1022.3,,
01/23/2019 01:12,,,,-4.3,1022.1,,
01/23/2019 01:18,,,,-4.3,1022.1,,
01/23/2019 01:24,,,,-4.2,1022.1,,
01/23/2019 01:30,,,,-4.1,1022.0,,
01/23/2019 01:36,,,,-4.1,1021.8,,
01/23/2019 01:42,,,,-4.1,1021.6,,
01/23/2019 01:48,,,,-4.1,1021.6,,
01/23/2019 01:54,,,,-4.4,1021.6,,
01/23/2019 02:00,,,,-4.7,1021.6,,
01/23/2019 02:06,,,,-5.3,1021.6,,
01/23/2019 02:12,,,,-5.5,1021.7,,
01/23/2019 02:18,,,,-5.6,1021.4,,
01/23/2019 02:24,,,,-5.5,1021.2,,
01/23/2019 02:30,,,,-5.4,1021.2,,
01/23/2019 02:36,,,,-5.1,1021.1,,
01/23/2019 02:42,,,,-4.9,1020.9,,
01/23/2019 02:48,,,,-4.8,1020.6,,
01/23/2019 02:54,,,,-4.7,1020.3,,
01/23/2019 03:00,,,,-4.5,1020.5,,
01/23/2019 03:06,,,,-4.5,1020.5,,
01/23/2019 03:12,,,,-4.5,1020.5,,
01/23/2019 03:18,,,,-4.7,1020.3,,
01/23/2019 03:24,,,,-5.1,1020.1,,
01/23/2019 03:30,,,,-5.3,1020.1,,
01/23/2019 03:36,,,,-5.3,1019.9,,
01/23/2019 03:42,,,,-5.3,1019.8,,
01/23/2019 03:48,,,,-5.3,1019.7,,
01/23/2019 03:54,,,,-5.2,1019.6,,
01/23/2019 04:00,,,,-5.2,1019.6,,
01/23/2019 04:06,,,,-5.1,1019.7,,
01/23/2019 04:12,,,,-5.1,1019.7,,
01/23/2019 04:18,,,,-5.1,1019.7,,
01/23/2019 04:24,,,,-5.0,1019.7,,
01/23/2019 04:30,,,,-5.0,1019.7,,
01/23/2019 04:36,,,,-5.0,1019.6,,
01/23/2019 04:42,,,,-4.9,1019.5,,
01/23/2019 04:48,,,,-4.9,1019.4,,
01/23/2019 04:54,,,,-4.9,1019.3,,
01/23/2019 05:00,,,,-4.9,1019.4,,
01/23/2019 05:06,,,,-5.0,1019.4,,
01/23/2019 05:12,,,,-5.0,1019.3,,
01/23/2019 05:18,,,,-5.1,1019.2,,
01/23/2019 05:24,,,,-5.1,1019.2,,
01/23/2019 05:30,,,,-5.1,1019.2,,
01/23/2019 05:36,,,,-5.1,1019.3,,
01/23/2019 05:42,,,,-5.1,1019.2,,
01/23/2019 05:48,,,,-5.1,1019.2,,
01/23/2019 05:54,,,,-5.0,1019.2,,
01/23/2019 06:00,,,,-5.0,1019.2,,
01/23/2019 06:06,,,,-5.0,1019.2,,
01/23/2019 06:12,,,,-5.0,1019.0,,
01/23/2019 06:18,,,,-5.0,1019.0,,
01/23/2019 06:24,,,,-5.0,1018.9,,
01/23/2019 06:30,,,,-5.0,1018.9,,
01/23/2019 06:36,,,,-5.0,1018.9,,
01/23/2019 06:42,,,,-5.0,1018.9,,
01/23/2019 06:48,,,,-5.0,1018.9,,
01/23/2019 06:54,,,,-5.0,1018.6,,
01/23/2019 07:00,,,,-4.9,1018.7,,
01/23/2019 07:06,,,,-4.9,1018.6,,
01/23/2019 07:12,,,,-4.9,1018.5,,
01/23/2019 07:18,,,,-4.9,1018.4,,
01/23/2019 07:24,,,,-4.9,1018.1,,
01/23/2019 07:30,,,,-4.9,1017.8,,
01/23/2019 07:36,,,,-4.8,1017.6,,
01/23/2019 07:42,,,,-4.8,1017.4,,
01/23/2019 07:48,,,,-4.7,1017.4,,
01/23/2019 07:54,,,,-4.6,1017.3,,
01/23/2019 08:00,,,,-4.5,1017.2,,
01/23/2019 08:06,,,,-4.5,1017.2,,
01/23/2019 08:12,,,,-4.4,1017.1,,
01/23/2019 08:18,,,,-4.4,1016.9,,
01/23/2019 08:24,,,,-4.3,1016.8,,
01/23/2019 08:30,,,,-4.3,1016.7,,
01/23/2019 08:36,,,,-4.2,1016.6,,
01/23/2019 08:42,,,,-4.2,1016.3,,
01/23/2019 08:48,,,,-4.2,1016.0,,
01/23/2019 08:54,,,,-4.1,1016.0,,
01/23/2019 09:00,,,,-4.0,1015.9,,
01/23/2019 09:06,,,,-3.9,1015.6,,
01/23/2019 09:12,,,,-3.8,1015.6,,
01/23/2019 09:18,,,,-3.7,1015.4,,
01/23/2019 09:24,,,,-3.6,1015.5,,
01/23/2019 09:30,,,,-3.4,1015.5,,
01/23/2019 09:36,,,,-3.3,1015.6,,
01/23/2019 09:42,,,,-3.3,1015.8,,
01/23/2019 09:48,,,,-3.2,1015.8,,
01/23/2019 09:54,,,,-3.1,1015.8,,
01/23/2019 10:00,,,,-3.0,1015.8,,
01/23/2019 10:06,,,,-3.0,1015.8,,
01/23/2019 10:12,,,,-3.0,1015.6,,
01/23/2019 10:18,,,,-2.9,1015.7,,
01/23/2019 10:24,,,,-2.9,1015.7,,
01/23/2019 10:30,,,,-2.8,1015.7,,
01/23/2019 10:36,,,,-2.7,1015.6,,
01/23/2019 10:42,,,,-2.7,1015.6,,
01/23/2019 10:48,,,,-2.7,1015.5,,
01/23/2019 10:54,,,,-2.5,1015.4,,
01/23/2019 11:00,,,,-2.0,1015.4,,
01/23/2019 11:06,,,,-2.2,1015.2,,
01/23/2019 11:12,,,,-2.3,1015.0,,
01/23/2019 11:18,,,,-2.2,1014.9,,
01/23/2019 11:24,,,,-2.1,1014.8,,
01/23/2019 11:30,,,,-2.0,1014.8,,
01/23/2019 11:36,,,,-1.9,1014.6,,
01/23/2019 11:42,,,,-1.8,1014.5,,
01/23/2019 11:48,,,,-1.9,1014.4,,
01/23/2019 11:54,,,,-1.8,1014.3,,
01/23/2019 12:00,,,,-1.7,1014.1,,
01/23/2019 12:06,,,,-1.6,1013.9,,
01/23/2019 12:12,,,,-1.4,1013.9,,
01/23/2019 12:18,,,,-1.3,1013.7,,
01/23/2019 12:24,,,,-1.4,1013.4,,
01/23/2019 12:30,,,,-1.4,1013.2,,
01/23/2019 12:36,,,,-1.3,1013.1,,
01/23/2019 12:42,,,,-1.3,1012.9,,
01/23/2019 12:48,,,,-1.2,1012.8,,
01/23/2019 12:54,,,,-1.1,1012.7,,
01/23/2019 13:00,,,,-1.1,1012.5,,
01/23/2019 13:06,,,,-1.1,1012.4,,
01/23/2019 13:12,,,,-1.0,1012.2,,
01/23/2019 13:18,,,,-0.9,1012.0,,
01/23/2019 13:24,,,,-0.9,1011.8,,
01/23/2019 13:30,,,,-0.9,1011.7,,
01/23/2019 13:36,,,,-0.8,1011.6,,
01/23/2019 13:42,,,,-0.8,1011.5,,
01/23/2019 13:48,,,,-0.8,1011.4,,
01/23/2019 13:54,,,,-0.7,1011.2,,
01/23/2019 14:00,,,,-0.7,1011.2,,
01/23/2019 14:06,,,,-0.7,1011.1,,
01/23/2019 14:12,,,,-0.6,1010.9,,
01/23/2019 14:18,,,,-0.6,1010.6,,
01/23/2019 14:24,,,,-0.5,1010.4,,
01/23/2019 14:30,,,,-0.5,1010.4,,
01/23/2019 14:36,,,,-0.5,1010.1,,
01/23/2019 14:42,,,,-0.4,1010.0,,
01/23/2019 14:48,,,,-0.3,1009.8,,
01/23/2019 14:54,,,,-0.3,1009.7,,
01/23/2019 15:00,,,,-0.2,1009.5,,
01/23/2019 15:06,,,,-0.2,1009.4,,
01/23/2019 15:12,,,,-0.1,1009.2,,
01/23/2019 15:18,,,,-0.1,1009.1,,
01/23/2019 15:24,,,,-0.1,1008.9,,
01/23/2019 15:30,,,,0.0,1008.7,,
01/23/2019 15:36,,,,0.0,1008.6,,
01/23/2019 15:42,,,,0.0,1008.5,,
01/23/2019 15:48,,,,0.1,1008.4,,
01/23/2019 15:54,,,,0.1,1008.3,,
01/23/2019 16:00,,,,0.2,1008.2,,
01/23/2019 16:06,,,,0.3,1008.1,,
01/23/2019 16:12,,,,0.3,1008.2,,
01/23/2019 16:18,,,,0.4,1008.1,,
01/23/2019 16:24,,,,0.4,1008.0,,
01/23/2019 16:30,,,,0.5,1008.0,,
01/23/2019 16:36,,,,0.5,1007.8,,
01/23/2019 16:42,,,,0.6,1007.9,,
01/23/2019 16:48,,,,0.5,1007.5,,
01/23/2019 16:54,,,,0.6,1007.4,,
01/23/2019 17:00,,,,0.7,1007.3,,
01/23/2019 17:06,,,,0.7,1007.0,,
01/23/2019 17:12,,,,0.8,1006.9,,
01/23/2019 17:18,,,,0.8,1006.7,,
01/23/2019 17:24,,,,0.9,1006.5,,
01/23/2019 17:30,,,,0.9,1006.4,,
01/23/2019 17:36,,,,1.0,1006.1,,
01/23/2019 17:42,,,,1.1,1005.8,,
01/23/2019 17:48,,,,1.1,1005.7,,
01/23/2019 17:54,,,,1.2,1005.5,,
01/23/2019 18:00,,,,1.4,1005.5,,
01/23/2019 18:06,,,,1.4,1005.4,,
01/23/2019 18:12,,,,1.5,1005.3,,
01/23/2019 18:18,,,,1.6,1005.4,,
01/23/2019 18:24,,,,1.8,1005.1,,
01/23/2019 18:30,,,,1.9,1005.0,,
01/23/2019 18:36,,,,2.0,1005.2,,
01/23/2019 18:42,,,,2.1,1004.9,,
01/23/2019 18:48,,,,2.2,1005.0,,
01/23/2019 18:54,,,,2.4,1005.0,,
01/23/2019 19:00,,,,2.6,1004.9,,
01/23/2019 19:06,,,,2.6,1004.7,,
01/23/2019 19:12,,,,2.8,1004.3,,
01/23/2019 19:18,,,,2.9,1004.0,,
01/23/2019 19:24,,,,2.8,1004.0,,
01/23/2019 19:30,,,,3.0,1004.0,,
01/23/2019 19:36,,,,3.1,1004.0,,
01/23/2019 19:42,,,,3.1,1003.8,,
01/23/2019 19:48,,,,3.3,1003.7,,
01/23/2019 19:54,,,,3.5,1003.6,,
01/23/2019 20:00,,,,3.4,1003.5,,
01/23/2019 20:06,,,,3.4,1003.5,,
01/23/2019 20:12,,,,3.4,1003.4,,
01/23/2019 20:18,,,,3.5,1003.3,,
01/23/2019 20:24,,,,3.6,1003.2,,
01/23/2019 20:30,,,,3.7,1003.3,,
01/23/2019 20:36,,,,3.7,1003.3,,
01/23/2019 20:42,,,,3.9,1003.2,,
01/23/2019 20:48,,,,4.0,1003.3,,
01/23/2019 20:54,,,,4.1,1003.3,,
01/23/2019 21:00,,,,4.0,1003.4,,
01/23/2019 21:06,,,,4.1,1003.3,,
01/23/2019 21:12,,,,4.3,1003.2,,
01/23/2019 21:18,,,,4.4,1003.0,,
01/23/2019 21:24,,,,4.4,1003.0,,
01/23/2019 21:30,,,,4.5,1002.8,,
01/23/2019 21:36,,,,4.2,1002.9,,
01/23/2019 21:42,,,,4.2,1002.7,,
01/23/2019 21:48,,,,4.4,1002.6,,
01/23/2019 21:54,,,,4.4,1002.7,,
01/23/2019 22:00,,,,4.4,1002.6,,
01/23/2019 22:06,,,,4.5,1002.5,,
01/23/2019 22:12,,,,4.5,1002.6,,
01/23/2019 22:18,,,,4.7,1002.7,,
01/23/2019 22:24,,,,4.8,1002.6,,
01/23/2019 22:30,,,,4.9,1002.5,,
01/23/2019 22:36,,,,4.9,1002.3,,
01/23/2019 22:42,,,,5.0,1002.3,,
01/23/2019 22:48,,,,5.1,1002.2,,
01/23/2019 22:54,,,,5.0,1002.0,,
01/23/2019 23:00,,,,5.2,1002.4,,
01/23/2019 23:06,,,,5.1,1002.4,,
01/23/2019 23:12,,,,5.2,1002.3,,
01/23/2019 23:18,,,,5.2,1002.4,,
01/23/2019 23:24,,,,5.2,1002.4,,
01/23/2019 23:30,,,,5.5,1002.4,,
01/23/2019 23:36,,,,5.7,1002.4,,
01/23/2019 23:42,,,,6.1,1002.4,,
01/23/2019 23:48,,,,6.2,1002.3,,
01/23/2019 23:54,,,,6.0,1002.3,,
01/24/2019 00:00,,,,6.1,1002.2,,
01/24/2019 00:06,,,,5.9,1002.1,,
01/24/2019 00:12,,,,5.6,1002.1,,
01/24/2019 00:18,,,,5.6,1001.9,,
01/24/2019 00:24,,,,5.4,1001.9,,
01/24/2019 00:30,,,,5.4,1001.9,,
01/24/2019 00:36,,,,5.4,1001.9,,
01/24/2019 00:42,,,,5.4,1001.8,,
01/24/2019 00:48,,,,5.5,1001.7,,
01/24/2019 00:54,,,,5.5,1001.5,,
01/24/2019 01:00,,,,5.5,1001.3,,
01/24/2019 01:06,,,,5.5,1001.2,,
01/24/2019 01:12,,,,5.5,1001.2,,
01/24/2019 01:18,,,,5.6,1001.2,,
01/24/2019 01:24,,,,5.6,1001.2,,
01/24/2019 01:30,,,,5.5,1001.3,,
01/24/2019 01:36,,,,5.5,1001.3,,
01/24/2019 01:42,,,,5.6,1001.3,,
01/24/2019 01:48,,,,5.6,1001.3,,
01/24/2019 01:54,,,,5.6,1001.3,,
01/24/2019 02:00,,,,5.5,1001.4,,
01/24/2019 02:06,,,,5.5,1001.6,,
01/24/2019 02:12,,,,5.3,1001.6,,
01/24/2019 02:18,,,,5.3,1001.5,,
01/24/2019 02:24,,,,5.4,1001.4,,
01/24/2019 02:30,,,,5.3,1001.3,,
01/24/2019 02:36,,,,5.4,1001.3,,
01/24/2019 02:42,,,,5.3,1001.3,,
01/24/2019 02:48,,,,5.3,1001.3,,
01/24/2019 02:54,,,,5.4,1001.2,,
01/24/2019 03:00,,,,5.3,1001.1,,
01/24/2019 03:06,,,,5.1,1001.0,,
01/24/2019 03:12,,,,5.2,1000.9,,
01/24/2019 03:18,,,,5.2,1000.8,,
01/24/2019 03:24,,,,5.2,1000.6,,
01/24/2019 03:30,,,,5.2,1000.5,,
01/24/2019 03:36,,,,5.1,1000.5,,
01/24/2019 03:42,,,,5.2,1000.3,,
01/24/2019 03:48,,,,5.1,1000.3,,
01/24/2019 03:54,,,,5.1,1000.1,,
01/24/2019 04:00,,,,5.1,1000.0,,
01/24/2019 04:06,,,,4.9,999.9,,
01/24/2019 04:12,,,,4.9,999.9,,
01/24/2019 04:18,,,,3.5,999.8,,
01/24/2019 04:24,,,,4.5,999.6,,
01/24/2019 04:30,,,,4.8,999.5,,
01/24/2019 04:36,,,,4.9,999.4,,
01/24/2019 04:42,,,,3.3,999.5,,
01/24/2019 04:48,,,,2.9,999.4,,
01/24/2019 04:54,,,,3.6,999.2,,
01/24/2019 05:00,,,,2.7,999.0,,
01/24/2019 05:06,,,,2.1,999.0,,
01/24/2019 05:12,,,,2.7,998.9,,
01/24/2019 05:18,,,,2.8,998.9,,
01/24/2019 05:24,,,,2.8,998.9,,
01/24/2019 05:30,,,,3.1,998.8,,
01/24/2019 05:36,,,,3.0,998.7,,
01/24/2019 05:42,,,,3.6,998.7,,
